,Unnamed: 0,raw_header,reuters_url,article_publish_date,processed_header,neg,neu,pos,compound
1770,1770,Apple fails to end lawsuit claiming it 'broke' FaceTime,https://www.reuters.com/article/us-apple-lawsuit-facetime/apple-fails-to-end-lawsuit-claiming-it-broke-facetime-idUSKBN1AG1PJ,3 years ago,Apple fails to end lawsuit claiming it 'broke' FaceTime,0.556,0.444,0.0,-0.7579
1771,1771,Apple fails to end lawsuit claiming it 'broke' FaceTime,https://www.reuters.com/article/apple-lawsuit-facetime/apple-fails-to-end-lawsuit-claiming-it-broke-facetime-idUSL1N1KM0P3,3 years ago,Apple fails to end lawsuit claiming it 'broke' FaceTime,0.556,0.444,0.0,-0.7579
1772,1772,Apple sets course for China policy minefield,https://www.reuters.com/article/us-china-apple-vpn-breakingviews/apple-sets-course-for-china-policy-minefield-idUSKBN1AG054,3 years ago,Apple sets course for China policy minefield,0.0,1.0,0.0,0.0
1773,1773,Apple says it is removing VPN services from China App Store,https://www.reuters.com/article/us-china-apple-vpn/apple-says-it-is-removing-vpn-services-from-china-app-store-idUSKBN1AE0BQ,3 years ago,Apple says it is removing VPN services from China App Store,0.0,1.0,0.0,0.0
1774,1774,Apple is removing VPN services from China App Store -providers,https://www.reuters.com/article/china-apple-vpn/apple-is-removing-vpn-services-from-china-app-store-providers-idUSL3N1KK08H,3 years ago,Apple is removing VPN services from China App Store -providers,0.0,1.0,0.0,0.0
1775,1775,Laurene Powell Jobs to buy majority stake in The Atlantic,https://www.reuters.com/article/us-the-atlantic-stake/laurene-powell-jobs-to-buy-majority-stake-in-the-atlantic-idUSKBN1AD1S8,3 years ago,Laurene Powell Jobs to buy majority stake in The Atlantic,0.0,1.0,0.0,0.0
1776,1776,"As downloaded music fades away, Apple discontinues older iPods",https://www.reuters.com/article/us-apple-ipod/as-downloaded-music-fades-away-apple-discontinues-older-ipods-idUSKBN1AC2SW,3 years ago,"As downloaded music fades away, Apple discontinues older iPods",0.0,1.0,0.0,0.0
1777,1777,TransferWise links with Apple Pay globally,https://www.reuters.com/article/us-transferwise-apple-pay/transferwise-links-with-apple-pay-globally-idUSKBN1AC21S,3 years ago,TransferWise links with Apple Pay globally,0.219,0.781,0.0,-0.1027
1778,1778,Nokia beats quarterly market forecasts but lowers networks outlook,https://www.reuters.com/article/nokia-results/nokia-beats-quarterly-market-forecasts-but-lowers-networks-outlook-idUSFWN1KI03G,3 years ago,Nokia beats quarterly market forecasts but lowers networks outlook,0.179,0.821,0.0,-0.1901
1779,1779,Apple supplier Japan Display seeks $890 million to fund restructuring: source,https://www.reuters.com/article/us-japan-display-debt/apple-supplier-japan-display-seeks-890-million-to-fund-restructuring-source-idUSKBN1AB2ZN,3 years ago,Apple supplier Japan Display seeks $890 million to fund restructuring: source,0.0,1.0,0.0,0.0
1780,1780,Apple supplier Japan Display seeks $893 mln to fund restructuring - Nikkei,https://www.reuters.com/article/japan-display-debt/apple-supplier-japan-display-seeks-893-mln-to-fund-restructuring-nikkei-idUSL3N1KH6BN,3 years ago,Apple supplier Japan Display seeks $893 mln to fund restructuring - Nikkei,0.0,1.0,0.0,0.0
1781,1781,"Apple CEO promised to build 3 'big' plants in U.S., Trump tells WSJ",https://www.reuters.com/article/us-apple-trump/apple-ceo-promised-to-build-3-big-plants-in-u-s-trump-tells-wsj-idUSKBN1AA2LS,3 years ago,"Apple CEO promised to build 3 'big' plants in U.S., Trump tells WSJ",0.0,0.828,0.172,0.3612
1782,1782,BRIEF-Trump says Apple CEO has promised to build three manufacturing plants in U.S. - WSJ,https://www.reuters.com/article/brief-trump-says-apple-ceo-has-promised/brief-trump-says-apple-ceo-has-promised-to-build-three-manufacturing-plants-in-u-s-wsj-idUSFWN1KG0ZF,3 years ago,Trump says Apple CEO has promised to build three manufacturing plants in U.S. - WSJ,0.0,0.848,0.152,0.3612
1783,1783,Apple CEO promised Trump to build 3 manufacturing plants in U.S. - WSJ,https://www.reuters.com/article/apple-trump/apple-ceo-promised-trump-to-build-3-manufacturing-plants-in-u-s-wsj-idUSL3N1KG59R,3 years ago,Apple CEO promised Trump to build 3 manufacturing plants in U.S. - WSJ,0.0,0.828,0.172,0.3612
1784,1784,Qualcomm accuses tech group of 'misdirecting' trade regulators,https://www.reuters.com/article/us-apple-qualcomm/qualcomm-accuses-tech-group-of-misdirecting-trade-regulators-idUSKBN1A92QB,3 years ago,Qualcomm accuses tech group of 'misdirecting' trade regulators,0.255,0.745,0.0,-0.34
1785,1785,Qualcomm accuses tech group of 'misdirecting' trade regulators,https://www.reuters.com/article/apple-qualcomm/qualcomm-accuses-tech-group-of-misdirecting-trade-regulators-idUSL1N1KF1RS,3 years ago,Qualcomm accuses tech group of 'misdirecting' trade regulators,0.255,0.745,0.0,-0.34
1786,1786,iPhone supplier AMS raises mid-term revenue target,https://www.reuters.com/article/us-ams-results/iphone-supplier-ams-raises-mid-term-revenue-target-idUSKBN1A925V,3 years ago,iPhone supplier AMS raises mid-term revenue target,0.0,1.0,0.0,0.0
1787,1787,LG Chem to provide Apple's iPhone batteries next year: Korea Economic Daily,https://www.reuters.com/article/us-lg-chem-apple/lg-chem-to-provide-apples-iphone-batteries-next-year-korea-economic-daily-idUSKBN1A606T,3 years ago,LG Chem to provide Apple's iPhone batteries next year: Korea Economic Daily,0.0,1.0,0.0,0.0
1788,1788,Tech group sides with Apple in Qualcomm's iPhone ban dispute,https://www.reuters.com/article/us-apple-qualcomm/tech-group-sides-with-apple-in-qualcomms-iphone-ban-dispute-idUSKBN1A52YS,3 years ago,Tech group sides with Apple in Qualcomm's iPhone ban dispute,0.441,0.559,0.0,-0.743
1789,1789,Patent lawyer for Apple dies after battle with cancer,https://www.reuters.com/article/lawyer-death/patent-lawyer-for-apple-dies-after-battle-with-cancer-idUSL1N1KB2B2,3 years ago,Patent lawyer for Apple dies after battle with cancer,0.5,0.5,0.0,-0.7906
1790,1790,Tech group sides with Apple in Qualcomm's iPhone ban dispute,https://www.reuters.com/article/apple-qualcomm/tech-group-sides-with-apple-in-qualcomms-iphone-ban-dispute-idUSL1N1KB27Y,3 years ago,Tech group sides with Apple in Qualcomm's iPhone ban dispute,0.441,0.559,0.0,-0.743
1791,1791,Tech group sides with Apple in Qualcomm's iPhone ban dispute,https://www.reuters.com/article/apple-qualcomm/tech-group-sides-with-apple-in-qualcomms-iphone-ban-dispute-idUSL1N1KB24D,3 years ago,Tech group sides with Apple in Qualcomm's iPhone ban dispute,0.441,0.559,0.0,-0.743
1792,1792,Four Apple contractors accuse Qualcomm of antitrust violations,https://www.reuters.com/article/apple-qualcomm/four-apple-contractors-accuse-qualcomm-of-antitrust-violations-idUSL1N1KA0E4,3 years ago,Four Apple contractors accuse Qualcomm of antitrust violations,0.464,0.536,0.0,-0.6369
1793,1793,Qualcomm's profit forecast disappoints as Apple battle takes toll,https://www.reuters.com/article/us-qualcomm-results/qualcomms-profit-forecast-disappoints-as-apple-battle-takes-toll-idUSKBN1A42DT,3 years ago,Qualcomm's profit forecast disappoints as Apple battle takes toll,0.369,0.426,0.206,-0.3182
1794,1794,Four Apple contractors accuse Qualcomm of antitrust violations,https://www.reuters.com/article/us-apple-qualcomm/four-apple-contractors-accuse-qualcomm-of-antitrust-violations-idUSKBN1A40I8,3 years ago,Four Apple contractors accuse Qualcomm of antitrust violations,0.464,0.536,0.0,-0.6369
1795,1795,Qualcomm's profit slumps amid Apple battle,https://www.reuters.com/article/qualcomm-results/qualcomms-profit-slumps-amid-apple-battle-idUSL3N1KA4ZN,3 years ago,Qualcomm's profit slumps amid Apple battle,0.274,0.421,0.305,0.0772
1796,1796,Florida man settles SEC insider trading charges over Apple takeover,https://www.reuters.com/article/sec-insidertrading-apple-authentec/florida-man-settles-sec-insider-trading-charges-over-apple-takeover-idUSL1N1KA1FF,3 years ago,Florida man settles SEC insider trading charges over Apple takeover,0.189,0.811,0.0,-0.2732
1797,1797,Florida man settles SEC insider trading charges over Apple takeover,https://www.reuters.com/article/us-sec-insidertrading-apple-authentec/florida-man-settles-sec-insider-trading-charges-over-apple-takeover-idUSKBN1A424L,3 years ago,Florida man settles SEC insider trading charges over Apple takeover,0.189,0.811,0.0,-0.2732
1798,1798,Four Apple contractors accuse Qualcomm of antitrust violations,https://www.reuters.com/article/apple-qualcomm/four-apple-contractors-accuse-qualcomm-of-antitrust-violations-idUSL1N1K923B,3 years ago,Four Apple contractors accuse Qualcomm of antitrust violations,0.464,0.536,0.0,-0.6369
1799,1799,Apple names new managing director for China amid localization drive,https://www.reuters.com/article/us-apple-china-moves/apple-names-new-managing-director-for-china-amid-localization-drive-idUSKBN1A4078,3 years ago,Apple names new managing director for China amid localization drive,0.0,1.0,0.0,0.0
1800,1800,BRIEF-Apple names Isabel Ge Mahe as managing director of Greater China,https://www.reuters.com/article/brief-apple-names-isabel-ge-mahe-as-mana/brief-apple-names-isabel-ge-mahe-as-managing-director-of-greater-china-idUSASB0B9KL,3 years ago,Apple names Isabel Ge Mahe as managing director of Greater China,0.0,0.8,0.2,0.3612
1801,1801,Australia to compel technology firms to provide access to encrypted missives,https://www.reuters.com/article/us-australia-security-messages/australia-to-compel-technology-firms-to-provide-access-to-encrypted-missives-idUSKBN19Z08S,3 years ago,Australia to compel technology firms to provide access to encrypted missives,0.0,1.0,0.0,0.0
1802,1802,"TSMC guides third-quarter revenue higher, but wary of currency blows",https://www.reuters.com/article/us-tsmc-results/tsmc-guides-third-quarter-revenue-higher-but-wary-of-currency-blows-idUSKBN19Y18P,3 years ago,"TSMC guides third-quarter revenue higher, but wary of currency blows",0.0,1.0,0.0,0.0
1803,1803,TSMC posts 8.6 pct y/y fall in Q2 net profit to T$66.27 bln,https://www.reuters.com/article/tsmc-results/tsmc-posts-8-6-pct-y-y-fall-in-q2-net-profit-to-t66-27-bln-idUST8N1I602A,3 years ago,TSMC posts 8.6 pct y/y fall in Q2 net profit to T$66.27 bln,0.0,0.805,0.195,0.4404
1804,1804,9th Circuit looks to Calif. high court for answer in Apple security check case,https://www.reuters.com/article/usa-employment-wages/9th-circuit-looks-to-calif-high-court-for-answer-in-apple-security-check-case-idUSL1N1K402H,3 years ago,9th Circuit looks to Calif. high court for answer in Apple security check case,0.0,0.844,0.156,0.34
1805,1805,"Apple, Google win appeals in antipiracy patent cases",https://www.reuters.com/article/ip-contentguard/apple-google-win-appeals-in-antipiracy-patent-cases-idUSL1N1K32F4,3 years ago,"Apple, Google win appeals in antipiracy patent cases",0.0,0.648,0.352,0.5859
1806,1806,BRIEF-Contentguard Holdings says Federal Circuit Court affirms judgments in Google and Apple litigation,https://www.reuters.com/article/brief-contentguard-holdings-says-federal/brief-contentguard-holdings-says-federal-circuit-court-affirms-judgments-in-google-and-apple-litigation-idUSFWN1K30ML,3 years ago,Contentguard Holdings says Federal Circuit Court affirms judgments in Google and Apple litigation,0.13,0.87,0.0,-0.2023
1807,1807,Apple sets up China data center to meet new cyber-security rules,https://www.reuters.com/article/us-china-apple/apple-sets-up-china-data-center-to-meet-new-cyber-security-rules-idUSKBN19X0D6,3 years ago,Apple sets up China data center to meet new cyber-security rules,0.0,1.0,0.0,0.0
1808,1808,Apple sets up China data centre to meet new cybersecurity rules,https://www.reuters.com/article/china-apple/apple-sets-up-china-data-centre-to-meet-new-cybersecurity-rules-idUSB9N1A904K,3 years ago,Apple sets up China data centre to meet new cybersecurity rules,0.0,1.0,0.0,0.0
1809,1809,Apple to build second renewables-powered data center in Denmark,https://www.reuters.com/article/us-apple-denmark/apple-to-build-second-renewables-powered-data-center-in-denmark-idUSKBN19V0MJ,3 years ago,Apple to build second renewables-powered data center in Denmark,0.0,1.0,0.0,0.0
1810,1810,Apple retail workers to argue security check time covered by Calif. wage law,https://www.reuters.com/article/usa-employment-wages/apple-retail-workers-to-argue-security-check-time-covered-by-calif-wage-law-idUSL1N1K109U,3 years ago,Apple retail workers to argue security check time covered by Calif. wage law,0.152,0.696,0.152,0.0
1811,1811,Apple to build second data center in Denmark in push for renewable energy,https://www.reuters.com/article/apple-denmark/apple-to-build-second-data-center-in-denmark-in-push-for-renewable-energy-idUSC7N1JH02J,3 years ago,Apple to build second data center in Denmark in push for renewable energy,0.0,0.851,0.149,0.2732
1812,1812,Apple challenges Imagination Technologies' disclosure timing,https://www.reuters.com/article/us-apple-imagntn-tchnlgs/apple-challenges-imagination-technologies-disclosure-timing-idUSKBN19S2TW,3 years ago,Apple challenges Imagination Technologies' disclosure timing,0.0,0.794,0.206,0.0772
1813,1813,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",https://www.reuters.com/article/apple-qualcomm/qualcomm-accuses-apple-of-infringing-six-patents-in-iphone-ipad-idUSL1N1JX274,3 years ago,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",0.211,0.789,0.0,-0.34
1814,1814,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",https://www.reuters.com/article/us-apple-qualcomm/qualcomm-accuses-apple-of-infringing-six-patents-in-iphone-ipad-idUSKBN19R2Y3,3 years ago,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",0.211,0.789,0.0,-0.34
1815,1815,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",https://www.reuters.com/article/apple-qualcomm/qualcomm-accuses-apple-of-infringing-six-patents-in-iphone-ipad-idUSL1N1JX1RA,3 years ago,"Qualcomm accuses Apple of infringing six patents in iPhone, iPad",0.211,0.789,0.0,-0.34
1816,1816,U.S. government seeks to intervene in Apple's EU tax appeal: source,https://www.reuters.com/article/us-eu-apple-tax/u-s-government-seeks-to-intervene-in-apples-eu-tax-appeal-source-idUSKBN19P220,3 years ago,U.S. government seeks to intervene in Apple's EU tax appeal: source,0.0,1.0,0.0,0.0
1817,1817,"Imagination Tech says no progress on Apple dispute, sale talks continue",https://www.reuters.com/article/imagntn-tchnlgs-results/imagination-tech-says-no-progress-on-apple-dispute-sale-talks-continue-idUSASM000CK7,3 years ago,"Imagination Tech says no progress on Apple dispute, sale talks continue",0.359,0.641,0.0,-0.6164
1818,1818,"Glitch causes prices of Apple, Google, other stocks to appear off",https://www.reuters.com/article/us-exchange-nasdaq/glitch-causes-prices-of-apple-google-other-stocks-to-appear-off-idUSKBN19P0CB,3 years ago,"Glitch causes prices of Apple, Google, other stocks to appear off",0.0,1.0,0.0,0.0
1819,1819,"Apple's iPhone turns 10, bumpy start forgotten",https://www.reuters.com/article/us-apple-iphone-anniversary/apples-iphone-turns-10-bumpy-start-forgotten-idUSKBN19J2Y3,3 years ago,"Apple's iPhone turns 10, bumpy start forgotten",0.241,0.759,0.0,-0.2263
1820,1820,"U.S. antitrust lawsuit against Qualcomm to proceed, judge rules",https://www.reuters.com/article/us-qualcomm-lawsuit/u-s-antitrust-lawsuit-against-qualcomm-to-proceed-judge-rules-idUSKBN19I2QL,3 years ago,"U.S. antitrust lawsuit against Qualcomm to proceed, judge rules",0.192,0.808,0.0,-0.2263
1821,1821,High court signals interest in Apple-Samsung patent fight,https://www.reuters.com/article/apple-samsung/high-court-signals-interest-in-apple-samsung-patent-fight-idUSL1N1JN1WS,3 years ago,High court signals interest in Apple-Samsung patent fight,0.224,0.517,0.259,0.1027
1822,1822,Apple CEO touts India impact in push for deeper market access,https://www.reuters.com/article/us-apple-india/apple-ceo-touts-india-impact-in-push-for-deeper-market-access-idUSKBN19H2GV,3 years ago,Apple CEO touts India impact in push for deeper market access,0.099,0.901,0.0,-0.0258
1823,1823,Apple working with Hertz to test self-driving technology: Bloomberg,https://www.reuters.com/article/us-apple-hertz-glo-hldg/apple-working-with-hertz-to-test-self-driving-technology-bloomberg-idUSKBN19H2CH,3 years ago,Apple working with Hertz to test self-driving technology: Bloomberg,0.0,1.0,0.0,0.0
1824,1824,"Apple, Cisco team up to push for cyber security insurance discounts",https://www.reuters.com/article/us-tech-cyber-apple-cisco-systems/apple-cisco-team-up-to-push-for-cyber-security-insurance-discounts-idUSKBN19H2BK,3 years ago,"Apple, Cisco team up to push for cyber security insurance discounts",0.0,0.806,0.194,0.34
1825,1825,RPT-Apple working with Hertz to test self-driving technology - BBG,https://www.reuters.com/article/apple-hertz-glo-hldg/rpt-apple-working-with-hertz-to-test-self-driving-technology-bbg-idUSL3N1JN4DJ,3 years ago,Apple working with Hertz to test self-driving technology - BBG,0.0,1.0,0.0,0.0
